id_transaksi,tanggal_pencairan,provinsi,jenis_pinjaman,status_peminjam,jumlah_pinjaman,total_pengembalian,durasi_hari,porsi_pengembalian_lender,sektor_usaha,pendidikan,jenis_jaminan,status_gagal_bayar
8550,2023-07-16,Jawa Barat,Modal_Usaha,Peminjam_Berulang,16087000.0,16392000.0,7.0,4917000.0,Pertanian,S2,SK_Pegawai,0
8551,2023-10-14,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1364000.0,,7.0,207000.0,Pertanian,SMA,SK_Pegawai,0
8552,2024-02-01,Jawa Tengah,,Peminjam_Berulang,31323000.0,31793000.0,45.0,2069000.0,Kuliner,D3,SK_Pegawai,0
8553,2023-08-01,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,279000.0,279000.0,7.0,83000.0,Digital,SMA,Sertifikat,0
8554,2023-10-10,Jawa Timur,Modal_Usaha,Peminjam_Berulang,62000.0,62000.0,7.0,18000.0,Jasa,SMA,BPKB,0
8555,2023-09-16,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1341000.0,1367000.0,7.0,44000.0,Jasa,SMA,Tanpa_Jaminan,0
8556,2023-08-22,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,653000.0,653000.0,7.0,196000.0,Jasa,SMA,BPKB,0
8557,2023-10-19,Jawa Barat,Modal_Usaha,Peminjam_Berulang,8896000.0,8940000.0,7.0,1249000.0,Pertanian,SMA,Sertifikat,0
8558,2023-08-05,Jawa Barat,Modal_Usaha,Peminjam_Berulang,299000.0,299000.0,7.0,89000.0,Jasa,SMA,SK_Pegawai,0
8559,2023-09-06,Jawa Timur,Modal_Usaha,Peminjam_Berulang,523000.0,539000.0,7.0,,Pertanian,D3,Sertifikat,0
8560,2023-10-26,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,765000.0,765000.0,-1.0,,Perdagangan,SMA,BPKB,0
8561,2023-10-26,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,162000.0,162000.0,7.0,48000.0,Digital,D3,SK_Pegawai,0
8562,2023-08-31,Jawa Timur,Modal_Usaha,Peminjam_Berulang,428000.0,,7.0,132000.0,Manufaktur,S1,BPKB,0
8563,2024-10-19,Jawa Tengah,Multiguna,Peminjam_Berulang,2303000.0,,14.0,601000.0,Digital,SMA,SK_Pegawai,0
8564,2023-10-17,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1849000.0,1894000.0,7.0,568000.0,Kuliner,SMA,SK_Pegawai,0
8565,2023-11-22,Jawa Timur,Modal_Usaha,Peminjam_Berulang,484000.0,495000.0,7.0,,Pertanian,SMA,Tanpa_Jaminan,0
8566,2023-08-15,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1357000.0,1357000.0,7.0,407000.0,Kuliner,SMA,Sertifikat,0
8567,2023-08-05,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,387000.0,390000.0,7.0,116000.0,Kuliner,SMA,SK_Pegawai,0
8568,2023-08-31,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,49000.0,50000.0,7.0,15000.0,Manufaktur,SMA,Tanpa_Jaminan,0
8569,2023-11-04,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,3313000.0,3353000.0,7.0,0.0,Pertanian,D3,BPKB,0
8570,2023-08-18,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,718000.0,740000.0,7.0,222000.0,Digital,SMA,BPKB,0
8571,2023-03-21,Jawa Barat,,Peminjam_Baru,586000.0,653000.0,30.0,653000.0,Perdagangan,D3,BPKB,1
8572,2023-07-28,Jawa Barat,Modal_Usaha,Peminjam_Berulang,951000.0,974000.0,7.0,292000.0,Manufaktur,S1,Tanpa_Jaminan,0
8573,2023-10-14,Jawa Timur,Modal_Usaha,Peminjam_Berulang,209000.0,209000.0,7.0,62000.0,Jasa,D3,SK_Pegawai,0
8574,2023-09-30,Jawa Barat,Modal_Usaha,Peminjam_Berulang,435000.0,,7.0,127000.0,Jasa,SMA,SK_Pegawai,0
8575,2023-10-14,Jawa Timur,Modal_Usaha,Peminjam_Berulang,734000.0,734000.0,7.0,220000.0,Pertanian,S2,SK_Pegawai,0
8576,2023-12-22,DKI Jakarta,,Peminjam_Berulang,1033000.0,1054000.0,7.0,168000.0,Perdagangan,SMA,Sertifikat,0
8577,2024-05-31,Jawa Timur,Konsumtif,Peminjam_Berulang,9195000.0,10596000.0,121.0,2015000.0,Pertanian,SMA,Sertifikat,1
8578,2023-09-12,Jawa Barat,Modal_Usaha,Peminjam_Berulang,728000.0,728000.0,7.0,218000.0,Jasa,SMA,Sertifikat,0
8579,2023-07-18,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,3737000.0,3782000.0,7.0,,Perdagangan,D3,Tanpa_Jaminan,0
8580,2023-10-31,Jawa Timur,Modal_Usaha,Peminjam_Berulang,470000.0,476000.0,7.0,142000.0,Jasa,D3,Sertifikat,0
8581,2023-09-12,Jawa Barat,Modal_Usaha,Peminjam_Berulang,2042000.0,,7.0,0.0,Pertanian,S1,Sertifikat,0
8582,2023-10-03,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,555000.0,558000.0,7.0,,Manufaktur,S1,Tanpa_Jaminan,0
8583,2023-11-24,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,963000.0,963000.0,7.0,0.0,Jasa,SMA,Tanpa_Jaminan,0
8584,2025-09-21,Jawa Tengah,Mikro_UKM,Peminjam_Berulang,723000.0,748000.0,7.0,149000.0,Digital,SMA,SK_Pegawai,0
8585,2023-08-19,Jawa Barat,Modal_Usaha,Peminjam_Berulang,9545000.0,12697000.0,7.0,3809000.0,Digital,S1,BPKB,1
8586,2023-10-20,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,977000.0,977000.0,7.0,,Manufaktur,D3,Sertifikat,0
8587,2023-11-16,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,261000.0,261000.0,7.0,0.0,Perdagangan,D3,Sertifikat,0
8588,2023-11-26,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,231000.0,231000.0,7.0,69000.0,Jasa,SMA,Sertifikat,0
8589,2023-07-15,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,678000.0,680000.0,7.0,204000.0,Pertanian,SMA,Tanpa_Jaminan,0
8590,2023-09-03,Jawa Barat,Modal_Usaha,Peminjam_Berulang,59000.0,60000.0,7.0,18000.0,Pertanian,SMA,BPKB,0
8591,2023-10-08,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,2559000.0,3473000.0,7.0,23000.0,Jasa,SMA,Sertifikat,1
8592,2023-09-21,Jawa Timur,Modal_Usaha,Peminjam_Berulang,424000.0,438000.0,7.0,131000.0,Kuliner,D3,BPKB,0
8593,2023-11-25,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,376000.0,376000.0,7.0,0.0,Digital,D3,SK_Pegawai,0
8594,2024-07-14,Jawa Timur,,Peminjam_Berulang,27560000.0,30432000.0,30.0,5342000.0,Pertanian,D3,BPKB,1
8595,2023-10-25,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,442000.0,458000.0,7.0,137000.0,Perdagangan,SMA,BPKB,0
8596,2023-09-14,Jawa Barat,Modal_Usaha,Peminjam_Berulang,2625000.0,2625000.0,7.0,787000.0,Jasa,D3,Tanpa_Jaminan,0
8597,2023-09-02,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,878000.0,884000.0,7.0,265000.0,Perdagangan,SMA,BPKB,0
8598,2023-09-09,Jawa Barat,Modal_Usaha,Peminjam_Berulang,449000.0,452000.0,7.0,3000.0,Perdagangan,S1,Sertifikat,0
8599,2023-08-20,Jawa Barat,Modal_Usaha,Peminjam_Berulang,694000.0,698000.0,7.0,209000.0,Kuliner,S1,SK_Pegawai,0
8600,2023-07-26,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,59000.0,59000.0,7.0,17000.0,Digital,SMA,Tanpa_Jaminan,0
8601,2023-11-29,Jawa Timur,Modal_Usaha,Peminjam_Berulang,718000.0,723000.0,7.0,216000.0,Kuliner,S1,Tanpa_Jaminan,0
8602,2023-10-10,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,744000.0,744000.0,7.0,0.0,Manufaktur,S1,Tanpa_Jaminan,0
8603,2023-07-20,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,158000.0,165000.0,7.0,49000.0,Manufaktur,S1,Tanpa_Jaminan,0
8604,2023-10-06,Jawa Timur,Modal_Usaha,Peminjam_Baru,236000.0,236000.0,7.0,70000.0,Manufaktur,S2,BPKB,0
8605,2023-09-29,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,569000.0,577000.0,7.0,,Jasa,S1,SK_Pegawai,0
8606,2023-04-06,Jawa Timur,Multiguna,Peminjam_Berulang,1177000.0,1259000.0,30.0,201000.0,Digital,SMA,Sertifikat,0
8607,2023-10-21,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1789000.0,1789000.0,7.0,536000.0,Pertanian,SMA,BPKB,0
8608,2023-08-22,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,2835000.0,2903000.0,7.0,871000.0,Digital,S1,Sertifikat,0
8609,2023-09-21,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,90000.0,96000.0,7.0,29000.0,Jasa,D3,Sertifikat,0
8610,2025-11-01,Jawa Tengah,Mikro_UKM,Peminjam_Berulang,383000.0,396000.0,7.0,79000.0,Jasa,SMA,SK_Pegawai,0
8611,2023-07-25,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,821000.0,821000.0,7.0,246000.0,Jasa,SMA,BPKB,0
8612,2023-10-20,Jawa Timur,Modal_Usaha,Peminjam_Berulang,438000.0,438000.0,7.0,131000.0,Manufaktur,S1,SK_Pegawai,0
8613,2023-11-29,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,298000.0,341000.0,7.0,102000.0,Kuliner,S1,SK_Pegawai,1
8614,2023-10-24,Jawa Barat,Modal_Usaha,Peminjam_Berulang,3373000.0,3413000.0,7.0,1024000.0,Digital,SMA,BPKB,0
8615,2023-07-22,Jawa Barat,Modal_Usaha,Peminjam_Berulang,654000.0,674000.0,7.0,202000.0,Perdagangan,S1,SK_Pegawai,0
8616,2023-10-06,Jawa Timur,Modal_Usaha,Peminjam_Berulang,944000.0,973000.0,,0.0,Perdagangan,S1,BPKB,0
8617,2025-08-09,Jawa Barat,Mikro_UKM,Peminjam_Berulang,223000.0,,7.0,46000.0,Manufaktur,D3,SK_Pegawai,0
8618,2023-10-31,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,3144000.0,3201000.0,7.0,960000.0,Jasa,S2,SK_Pegawai,0
8619,2023-09-29,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,128000.0,133000.0,7.0,0.0,Digital,S1,SK_Pegawai,0
8620,2023-08-15,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1168000.0,1184000.0,7.0,355000.0,Digital,SMA,Sertifikat,0
8621,2023-11-21,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,329000.0,334000.0,7.0,1000.0,Perdagangan,D3,Sertifikat,0
8622,2023-07-16,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1271000.0,1275000.0,7.0,382000.0,Kuliner,SMA,Sertifikat,0
8623,2023-09-22,Jawa Timur,Modal_Usaha,Peminjam_Berulang,913000.0,941000.0,7.0,88000.0,Manufaktur,SMA,SK_Pegawai,0
8624,2023-09-01,DKI Jakarta,Investasi,Peminjam_Berulang,2617000.0,2759000.0,14.0,51000.0,Perdagangan,S1,BPKB,0
8625,2023-10-01,Jawa Timur,Modal_Usaha,Peminjam_Berulang,8788000.0,8940000.0,7.0,50000.0,Kuliner,SMA,Sertifikat,0
8626,2023-07-14,Jawa Barat,Modal_Usaha,Peminjam_Berulang,458000.0,458000.0,7.0,137000.0,Jasa,D3,Sertifikat,0
8627,2023-09-26,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,84000.0,,7.0,0.0,Perdagangan,D3,BPKB,0
8628,2023-09-12,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,552000.0,552000.0,7.0,0.0,Jasa,S1,SK_Pegawai,0
8629,2023-09-12,Jawa Timur,Modal_Usaha,Peminjam_Berulang,912000.0,917000.0,7.0,275000.0,Manufaktur,SMA,Sertifikat,0
8630,2025-10-16,Jawa Tengah,Mikro_UKM,Peminjam_Berulang,686000.0,710000.0,7.0,142000.0,Digital,D3,SK_Pegawai,0
8631,2023-07-23,Jawa Barat,Modal_Usaha,Peminjam_Berulang,937000.0,937000.0,7.0,281000.0,Digital,S2,Sertifikat,0
8632,2023-10-15,Jawa Barat,,Peminjam_Berulang,74000.0,75000.0,7.0,12000.0,Kuliner,D3,Tanpa_Jaminan,0
8633,2023-10-10,Jawa Barat,Modal_Usaha,Peminjam_Berulang,256000.0,260000.0,7.0,78000.0,Manufaktur,S1,SK_Pegawai,0
8634,2023-09-29,Jawa Barat,Modal_Usaha,Peminjam_Berulang,127000.0,128000.0,7.0,38000.0,Pertanian,S1,SK_Pegawai,0
8635,2023-11-16,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1320000.0,,7.0,121000.0,Manufaktur,SMA,Sertifikat,0
8636,2023-08-04,Jawa Timur,Modal_Usaha,Peminjam_Berulang,3041000.0,3041000.0,7.0,912000.0,Perdagangan,SMA,Tanpa_Jaminan,0
8637,2023-07-18,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,3762000.0,3776000.0,7.0,1132000.0,Manufaktur,SMA,BPKB,0
8638,2023-09-26,Jawa Timur,Modal_Usaha,Peminjam_Berulang,134000.0,134000.0,7.0,0.0,Perdagangan,S1,SK_Pegawai,0
8639,2023-08-08,Jawa Barat,Modal_Usaha,Peminjam_Berulang,3349000.0,3349000.0,7.0,1004000.0,Pertanian,D3,BPKB,0
8640,2023-10-15,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1292000.0,1300000.0,7.0,34000.0,Digital,S1,Sertifikat,0
8641,2023-11-18,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,646000.0,,7.0,0.0,Pertanian,S1,Sertifikat,0
8642,2023-08-22,Jawa Barat,Modal_Usaha,Peminjam_Berulang,274000.0,278000.0,7.0,83000.0,Jasa,S1,Tanpa_Jaminan,0
8643,2023-10-15,Jawa Timur,Modal_Usaha,Peminjam_Berulang,379000.0,379000.0,,10000.0,Pertanian,D3,SK_Pegawai,0
8644,2023-10-01,Jawa Timur,Modal_Usaha,Peminjam_Berulang,254000.0,256000.0,7.0,0.0,Manufaktur,S2,Tanpa_Jaminan,0
8645,2025-09-17,Jawa Timur,Mikro_UKM,Peminjam_Berulang,646000.0,674000.0,7.0,134000.0,Kuliner,D3,Tanpa_Jaminan,0
8646,2023-09-29,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,7918000.0,8159000.0,7.0,0.0,Kuliner,D3,SK_Pegawai,0
8647,2023-08-20,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1589000.0,1609000.0,7.0,88000.0,Jasa,S1,Sertifikat,0
8648,2023-09-19,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,870000.0,901000.0,7.0,270000.0,Digital,D3,BPKB,0
8649,2025-07-06,DKI Jakarta,Mikro_UKM,Peminjam_Berulang,463000.0,479000.0,7.0,95000.0,Manufaktur,SMA,BPKB,0
8650,2023-10-13,Jawa Barat,Modal_Usaha,Peminjam_Berulang,53000.0,53000.0,7.0,16000.0,Manufaktur,SMA,Tanpa_Jaminan,0
8651,2023-11-01,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,245000.0,252000.0,,,Kuliner,S1,Sertifikat,0
8652,2023-07-28,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,3991000.0,4063000.0,7.0,1219000.0,Manufaktur,D3,BPKB,0
8653,2023-09-10,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,999000.0,1005000.0,7.0,301000.0,Digital,S1,Tanpa_Jaminan,0
8654,2023-09-13,Jawa Barat,Modal_Usaha,Peminjam_Berulang,310000.0,310000.0,7.0,93000.0,Digital,S1,Sertifikat,0
8655,2023-08-22,DKI Jakarta,Investasi,Peminjam_Berulang,685000.0,731000.0,14.0,146000.0,Pertanian,S1,SK_Pegawai,0
8656,2023-09-12,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1748000.0,1782000.0,7.0,534000.0,Digital,D3,BPKB,0
8657,2023-09-15,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,469000.0,481000.0,7.0,144000.0,Manufaktur,SMA,Tanpa_Jaminan,0
8658,2025-08-10,DKI Jakarta,Mikro_UKM,Peminjam_Berulang,637000.0,660000.0,7.0,131000.0,Perdagangan,D3,Tanpa_Jaminan,0
8659,2023-09-16,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,224000.0,232000.0,7.0,69000.0,Pertanian,D3,BPKB,0
8660,2023-07-25,Jawa Timur,Modal_Usaha,Peminjam_Berulang,824000.0,830000.0,7.0,,Perdagangan,SMA,BPKB,0
8661,2023-08-08,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,347000.0,353000.0,7.0,106000.0,Digital,SMA,SK_Pegawai,0
8662,2023-10-10,Jawa Barat,Modal_Usaha,Peminjam_Berulang,860000.0,863000.0,,259000.0,Pertanian,SMA,SK_Pegawai,0
8663,2023-08-22,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,440000.0,449000.0,7.0,135000.0,Kuliner,D3,SK_Pegawai,0
8664,2023-09-04,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,142000.0,148000.0,7.0,44000.0,Perdagangan,SMA,BPKB,0
8665,2023-09-21,Jawa Barat,Modal_Usaha,Peminjam_Berulang,3026000.0,3118000.0,7.0,935000.0,Perdagangan,S1,SK_Pegawai,0
8666,2023-07-19,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,902000.0,929000.0,7.0,278000.0,Kuliner,S1,BPKB,0
8667,2023-09-07,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1385000.0,1420000.0,7.0,4000.0,Pertanian,D3,Sertifikat,0
8668,2023-07-15,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1325000.0,1365000.0,7.0,409000.0,Jasa,SMA,Sertifikat,0
8669,2023-11-14,Jawa Timur,Modal_Usaha,Peminjam_Berulang,3224000.0,3224000.0,7.0,0.0,Perdagangan,S1,Tanpa_Jaminan,0
8670,2023-09-05,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,205000.0,,7.0,61000.0,Perdagangan,SMA,SK_Pegawai,0
8671,2023-09-24,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,110000.0,182000.0,7.0,54000.0,Perdagangan,S2,Tanpa_Jaminan,1
8672,2023-07-14,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,4493000.0,4629000.0,7.0,1388000.0,Digital,D3,BPKB,0
8673,2023-07-18,Jawa Barat,Modal_Usaha,Peminjam_Berulang,2825000.0,2876000.0,7.0,862000.0,Jasa,S1,SK_Pegawai,0
8674,2023-09-06,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,46000.0,46000.0,7.0,14000.0,Jasa,SMA,Sertifikat,0
8675,2023-10-14,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,269000.0,269000.0,7.0,0.0,Digital,SMA,BPKB,0
8676,2023-07-18,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,578000.0,599000.0,7.0,179000.0,Kuliner,SMA,Tanpa_Jaminan,0
8677,2023-11-11,Jawa Timur,Modal_Usaha,Peminjam_Berulang,335000.0,342000.0,7.0,74000.0,Manufaktur,SMA,Sertifikat,0
8678,2023-09-01,Jawa Timur,Modal_Usaha,Peminjam_Berulang,296000.0,296000.0,7.0,88000.0,Digital,SMA,SK_Pegawai,0
8679,2023-08-05,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,3137000.0,3213000.0,7.0,964000.0,Perdagangan,SMA,BPKB,0
8680,2023-07-25,Jawa Timur,Modal_Usaha,Peminjam_Berulang,618000.0,,7.0,185000.0,Perdagangan,SMA,Tanpa_Jaminan,0
8681,2024-09-21,DKI Jakarta,Multiguna,Peminjam_Berulang,1147000.0,1199000.0,14.0,284000.0,Digital,D3,Tanpa_Jaminan,0
8682,2023-10-27,DKI Jakarta,Investasi,Peminjam_Berulang,6947000.0,7306000.0,14.0,974000.0,Perdagangan,SMA,BPKB,0
8683,2023-10-25,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1140000.0,1154000.0,-1.0,0.0,Kuliner,SMA,Tanpa_Jaminan,0
8684,2023-09-19,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,230000.0,238000.0,7.0,0.0,Perdagangan,S1,BPKB,0
8685,2023-09-12,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1373000.0,1373000.0,7.0,412000.0,Jasa,SMA,BPKB,0
8686,2023-11-09,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,317000.0,322000.0,7.0,96000.0,Pertanian,S1,Sertifikat,0
8687,2023-08-13,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,3373000.0,3394000.0,7.0,181000.0,Kuliner,S1,Tanpa_Jaminan,0
8688,2023-08-19,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,212000.0,220000.0,7.0,50000.0,Manufaktur,SMA,Tanpa_Jaminan,0
8689,2023-09-01,Jawa Timur,Modal_Usaha,Peminjam_Berulang,244000.0,244000.0,7.0,73000.0,Pertanian,S1,SK_Pegawai,0
8690,2023-05-31,DKI Jakarta,Multiguna,Peminjam_Berulang,119910000.0,134299000.0,90.0,3197000.0,Jasa,SMA,BPKB,0
8691,2023-11-16,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,30000.0,31000.0,7.0,0.0,Pertanian,SMA,Sertifikat,0
8692,2023-07-27,Jawa Barat,Modal_Usaha,Peminjam_Berulang,11758000.0,11905000.0,7.0,3571000.0,Pertanian,SMA,SK_Pegawai,0
8693,2023-11-26,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,3389000.0,3492000.0,7.0,1000.0,Digital,S1,SK_Pegawai,0
8694,2024-08-23,Jawa Barat,,Peminjam_Berulang,1241000.0,1316000.0,30.0,618000.0,Kuliner,SMA,Sertifikat,0
8695,2023-09-16,Jawa Barat,Modal_Usaha,Peminjam_Berulang,574000.0,574000.0,7.0,17000.0,Pertanian,S1,Sertifikat,0
8696,2023-09-26,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,276000.0,282000.0,7.0,84000.0,Pertanian,SMA,BPKB,0
8697,2023-07-25,Jawa Barat,Modal_Usaha,Peminjam_Berulang,539000.0,543000.0,7.0,163000.0,Pertanian,SMA,Sertifikat,0
8698,2024-01-27,Jawa Timur,,Peminjam_Berulang,163613000.0,171548000.0,90.0,19164000.0,Jasa,SMA,Sertifikat,1
8699,2023-09-27,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,9004000.0,9193000.0,7.0,3000.0,Perdagangan,S2,Tanpa_Jaminan,0
8700,2023-07-14,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,2212000.0,2231000.0,-1.0,669000.0,Pertanian,S1,SK_Pegawai,0
8701,2023-10-01,Jawa Timur,Modal_Usaha,Peminjam_Berulang,2982000.0,3073000.0,7.0,0.0,Pertanian,D3,SK_Pegawai,0
8702,2023-09-06,Jawa Timur,Modal_Usaha,Peminjam_Berulang,512000.0,530000.0,7.0,159000.0,Pertanian,S1,Sertifikat,0
8703,2023-09-22,Jawa Timur,Modal_Usaha,Peminjam_Berulang,720000.0,720000.0,7.0,0.0,Pertanian,D3,Sertifikat,0
8704,2023-09-19,Jawa Timur,Modal_Usaha,Peminjam_Berulang,109000.0,110000.0,7.0,0.0,Jasa,S1,BPKB,0
8705,2023-08-16,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1366000.0,1366000.0,7.0,409000.0,Manufaktur,SMA,BPKB,0
8706,2023-08-01,Jawa Timur,Modal_Usaha,Peminjam_Berulang,4347000.0,4347000.0,7.0,1304000.0,Kuliner,SMA,BPKB,0
8707,2023-07-28,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,2118000.0,2145000.0,7.0,643000.0,Jasa,S1,BPKB,0
8708,2023-07-27,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,783000.0,783000.0,7.0,,Digital,D3,Tanpa_Jaminan,0
8709,2023-10-19,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,91000.0,91000.0,7.0,,Perdagangan,S1,SK_Pegawai,0
8710,2023-09-16,Jawa Barat,Modal_Usaha,Peminjam_Berulang,202000.0,202000.0,7.0,60000.0,Digital,D3,Tanpa_Jaminan,0
8711,2023-11-01,Jawa Barat,Modal_Usaha,Peminjam_Berulang,906000.0,917000.0,7.0,275000.0,Pertanian,S2,Sertifikat,0
8712,2023-10-01,Jawa Timur,Modal_Usaha,Peminjam_Berulang,454000.0,460000.0,7.0,138000.0,Manufaktur,SMA,SK_Pegawai,0
8713,2023-07-28,Jawa Timur,Modal_Usaha,Peminjam_Berulang,494000.0,494000.0,7.0,148000.0,Manufaktur,SMA,Sertifikat,0
8714,2023-09-26,Jawa Barat,Modal_Usaha,Peminjam_Berulang,1527000.0,1541000.0,7.0,462000.0,Pertanian,S1,SK_Pegawai,0
8715,2023-09-05,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,1909000.0,1909000.0,7.0,0.0,Manufaktur,SMA,SK_Pegawai,0
8716,2023-10-03,Jawa Timur,Modal_Usaha,Peminjam_Berulang,435000.0,435000.0,7.0,4000.0,Perdagangan,SMA,BPKB,0
8717,2023-02-17,DKI Jakarta,Investasi,Peminjam_Berulang,2555000.0,,14.0,457000.0,Perdagangan,S1,Sertifikat,1
8718,2023-08-02,Jawa Barat,Modal_Usaha,Peminjam_Berulang,134000.0,134000.0,7.0,40000.0,Digital,D3,Tanpa_Jaminan,0
8719,2023-09-07,Jawa Timur,Modal_Usaha,Peminjam_Berulang,50000.0,53000.0,7.0,16000.0,Manufaktur,D3,SK_Pegawai,0
8720,2023-08-22,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,189000.0,301000.0,7.0,90000.0,Manufaktur,SMA,Sertifikat,1
8721,2023-11-03,Jawa Tengah,Modal_Usaha,Peminjam_Berulang,4256000.0,4256000.0,7.0,85000.0,Pertanian,SMA,SK_Pegawai,0
8722,2023-07-15,Jawa Timur,Modal_Usaha,Peminjam_Berulang,481000.0,484000.0,7.0,145000.0,Manufaktur,SMA,BPKB,0
8723,2025-10-14,Jawa Tengah,Mikro_UKM,Peminjam_Berulang,2324000.0,2406000.0,7.0,481000.0,Pertanian,D3,Tanpa_Jaminan,0
8724,2023-07-28,Jawa Barat,Modal_Usaha,Peminjam_Berulang,663000.0,663000.0,7.0,199000.0,Kuliner,S1,BPKB,0
8725,2023-10-05,Jawa Barat,Modal_Usaha,Peminjam_Berulang,305000.0,305000.0,7.0,,Digital,SMA,Sertifikat,0
8726,2023-08-26,Jawa Barat,Modal_Usaha,Peminjam_Berulang,170000.0,176000.0,7.0,52000.0,Jasa,SMA,SK_Pegawai,0
8727,2023-09-10,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,1221000.0,1258000.0,7.0,52000.0,Digital,SMA,Tanpa_Jaminan,0
8728,2023-07-14,Jawa Barat,Modal_Usaha,Peminjam_Berulang,258000.0,258000.0,7.0,77000.0,Pertanian,D3,BPKB,0
8729,2023-10-24,Jawa Timur,Modal_Usaha,Peminjam_Berulang,1078000.0,1104000.0,7.0,331000.0,Perdagangan,D3,Sertifikat,0
8730,2023-07-18,DKI Jakarta,Modal_Usaha,Peminjam_Berulang,392000.0,392000.0,7.0,117000.0,Kuliner,D3,Tanpa_Jaminan,0
